Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
1957,SK6DW/R,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Trollhättan
1958,SK6DW/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Trollhättan
1959,SK6EI/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Skövde
1960,SK6EI/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Skövde
1961,SK6GO/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Göteborg
1962,SK6GO/R,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Lunden
1963,SK6GO/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Lunden
1964,SK6GX/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Uddevalla / Kungshamn
1965,SK6GX/R,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Uddevalla
1966,SK6HD/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Falköping
1967,SK6IF/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Lysekil
1968,SK6IF/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Lysekil
1969,SK6JX/R,434.625000,-,1.000000,,88.5,88.5,FM,12.5,Falkenberg
1970,SK6JX/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Falkenberg / Arvidstorp
1971,SK6LK-B,434.587500,-,2.000000,,88.5,88.5,DV,12.5,Borås
1972,SK6LK/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Borås
1973,SK6LK/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Borås
1974,SK6MA/R,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Tidaholm / Hökensås
1975,SK6QW/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Mariestad / Katrinefors
1976,SK6RDG,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
1977,SK6RFP,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Billingsfors
1978,SK6RFQ,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
1979,SK6RFQ,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
1980,SK6RFQ,51.870000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
1981,SK6RFQ,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
1982,SK6RIC,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Alingsås
1983,SK6RIC,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Alingsås
1984,SK6RIP,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Tanumshede
1985,SK6RJW,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Kungsbacka
1986,SK6RJW,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Kungsbacka
1987,SK6RKG,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Halmstad
1988,SK6RKG,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Halmstad
1989,SK6RKI,1297.150000,-,6.000000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
1990,SK6RKI,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Öckerö
1991,SK6RKI,434.850000,-,1.000000,,88.5,88.5,FM,12.5,Göteborg / Öckerö
1992,SK6ROY,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kinnekulle
1993,SK6RPE,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Kungälv 
1994,SK6RPE,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Kungälv
1995,SK6RWO,434.825000,-,1.000000,,88.5,88.5,FM,12.5,Strömstad
1996,SK7BQ/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Kristianstad
1997,SK7BQ/R,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Kristianstad
1998,SK7CA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Algutsrum / Öland
1999,SK7CA/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Algutsrum / Öland
2000,SK7CY,1297.200000,-,6.000000,,88.5,88.5,FM,12.5,Helsingborg
2001,SK7EM/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Blentarp / Romeleåsen
2002,SK7FK/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Karlskrona
2003,SK7GH/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Värnamo
2004,SK7HR/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Nässjö
2005,SK7HW/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Växjö / Hollstorp
2006,SK7IJ/R,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Vetlanda
2007,SK7IJ/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Vetlanda
2008,SK7JC/R,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Olofström
2009,SK7JD/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Västervik
2010,SK7MO/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Ljungby
2011,SK7OL/R,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Hallandsåsen
2012,SK7RBK,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Hässleholm / Bjärnum
2013,SK7RBK,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Hässleholm / Bjärnum
2014,SK7REE,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2015,SK7REE,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2016,SK7REE/R,51.850000,-,0.600000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2017,SK7REP,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Lund / Harderberga
2018,SK7REP,1297.175000,-,6.000000,,88.5,88.5,FM,12.5,Malmö
2019,SK7REZ,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Blentarp / Romeleåsen
2020,SK7RFH,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Nässjö
2021,SK7RFH,1297.050000,-,6.000000,,88.5,88.5,FM,12.5,Nässjö
2022,SK7RFJ,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Karlskrona
2023,SK7RGI,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Jönköping / Taberg
2024,SK7RGI,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Huskvarna
2025,SK7RGI,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Huskvarna
2026,SK7RGM,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Olofström / Boafallsbacke
2027,SK7RIH,51.910000,-,0.600000,,88.5,88.5,FM,12.5,Oskarshamn
2028,SK7RIH,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Oskarshamn
2029,SK7RIH/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Oskarshamn
2030,SK7RJL/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Lund
2031,SK7RMV,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Hultsfred / Gåskullen
2032,SK7RN/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Borgholm
2033,SK7RN/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Böda (Norra Öland)
2034,SK7RN/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Böda (Norra Öland)
2035,SK7RNO,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Borgholm / Köpingsvik
2036,SK7RNQ,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Vitaby
2037,SK7ROQ,434.887500,-,2.000000,,88.5,88.5,FM,12.5,Gladsax
2038,SK7RRV,434.900000,-,1.000000,,88.5,88.5,FM,12.5,Lönsboda
2039,SK7RYR,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Gnosjö
2040,SK7UO/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Emmaboda
2041,SL0ZS/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Västberga
2042,SL0ZS/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Västberga
2043,SL1ZXK/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Slite
2044,SL2ZA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Umeå / Ersmarksberget
2045,SL3ZB,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Härnösand
2046,SL5ZAM/R,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Motala
2047,SL5ZYT/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Norrköping
2048,SL6BH/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Halmstad
2049,SL6ZAQ,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Uddevalla
2050,SL6ZYW/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Billingsfors
2051,SL7ZXW/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Nybro
2052,SM0HGS/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Skärholmen
2053,SM0MMO/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Tullinge
2054,SM0OEK,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Spånga
2055,SM0OFV/R,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Solna
2056,SM0RDZ,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Brottby
2057,SM0WAJ/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Johanneshov
2058,SM0WAJ/R,434.837500,-,2.000000,,88.5,88.5,FM,12.5,Stockholm
2059,SM0WAJ/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Skärholmen
2060,SM0WHP/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Sollentuna
2061,SM0YIX/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Söder
2062,SM1NVP/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Klintehamn
2063,SM2KOT/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Kristineberg / Hornberget
2064,SM2KXX,434.775000,-,1.000000,,88.5,88.5,FM,12.5,Lycksele
2065,SM2NLD/R,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Storuman
2066,SM2TBQ/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Fatmomakke
2067,SM3LEI/R,434.650000,+,1.000000,,88.5,88.5,FM,12.5,Årsunda
2068,SM3VAC/R,434.950000,-,1.000000,,88.5,88.5,FM,12.5,Nyland
2069,SM3VAC/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Nyland
2070,SM3VFO/R,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Sundsvall
2071,SM3XOH/R,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Torpshammar
2072,SM3XRJ,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Kramfors
2073,SM4EFQ,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Filipstad / Storhöjden
2074,SM4JDP,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Mora
2075,SM4JDP,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Mora
2076,SM4JDP/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Mora
2077,SM5DWC/R,51.890000,-,0.600000,,88.5,88.5,FM,12.5,Linköping
2078,SM5DWC/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Södertälje
2079,SM5DWC/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Linköping
2080,SM5RYI/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Sala
2081,SM5USM/R,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Vingåker
2082,SM5YMS/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Linköping
2083,SM5YMS/R,51.830000,-,0.600000,,88.5,88.5,FM,12.5,Linköping
2084,SM5YMT/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Ljungsbro
2085,SM6CYJ/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Kinnekulle
2086,SM6FBD/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Skene
2087,SM6MFA/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Vänersborg
2088,SM6UXW/R,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Ulricehamn
2089,SM6UXW/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Ulricehamn
2090,SM6VBT/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Mölndal
2091,SM6VBT/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Mölndal
2092,SM6VBT/R,29.690000,-,0.100000,,88.5,88.5,FM,12.5,Mölndal
2093,SM6WVY/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Ulricehamn / Blidsberg
2094,SM6XTV/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Stenungsund
2095,SM6YOF/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Torslanda
2096,SM7GYT/R,434.812500,-,2.000000,,88.5,88.5,FM,12.5,Eslöv
2097,SM7JPI/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Asarum
2098,SM7LNT/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Mörrum
2099,SM7NTJ/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Aneby
2100,SM7NTJ/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Aneby
2101,SM7TYU/R,434.975000,-,2.000000,,88.5,88.5,DV,12.5,Jönköping
2102,SM7UBU/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Tranås
2103,SM7XCO/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Lyby
2104,SM7YWE/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Karlskrona
2105,TF1RPB,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik / Blafjoll
2106,TF1RPE,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Burfell
2107,TF3RPA,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik / Skalafell
2108,TF3RPC,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik
2109,TF3RPI,439.950000,-,5.000000,,88.5,88.5,DV,12.5,Reykjavik / Blafjoll
2110,TF5RPD,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Akureyri / Vadlaheidi
2116,UR0DVA,145.675000,-,0.600000,Tone,173.8,88.5,FM,12.5,Uzhhorod
2118,UR0KUC,439.400000,-,7.600000,Tone,77.0,88.5,FM,12.5,
2119,UR0KVB,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Rivne
2123,UR0WUA,438.800000,-,7.600000,Tone,82.5,82.5,FM,12.5,Lviv
2126,UR0WVC,145.650000,-,0.600000,Tone,85.4,88.5,FM,12.5,Lviv
2129,UR5WAT,434.700000,+,0.000000,Tone,82.5,88.5,FM,12.5,LVIV
2130,UR5WLA,438.800000,-,7.600000,,88.5,88.5,FM,12.5,LVIV
2131,YL2EM/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Rēzekne
2132,YL2RLI,145.750000,-,0.600000,Tone,88.5,88.5,FM,12.5,Dunalka
2133,YL2RMK,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Riga
2134,YL3GO/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Daugavpils
2135,YL3RCL,438.675000,-,7.600000,Tone,88.5,88.5,FM,12.5,Riga
2136,YL3RGE,145.075000,+,0.600000,,88.5,88.5,FM,12.5,Māļi
2137,YO5D,145.050000,+,0.600000,,88.5,88.5,FM,12.5,Bârgău Mountains, Heniu Mare
2138,YO5M,145.162500,+,0.600000,,88.5,88.5,FM,12.5,Gutâi Mountains, Igniș
2139,YO5N,145.150000,+,0.600000,,88.5,88.5,FM,12.5,Satu Mare
2140,YO8D,145.725000,-,0.600000,,88.5,88.5,FM,12.5,IBANESTI
2141,YO8M,145.037500,+,0.600000,,88.5,88.5,FM,12.5,IASI
2142,YO8N,145.000000,+,0.600000,,88.5,88.5,FM,12.5,Ceahlău Massif, Toaca
2143,YO8R,145.175000,+,0.600000,Tone,77.0,77.0,FM,12.5,Rarau Mountains
