Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
490,GB7GW,430.812500,+,7.600000,Tone,103.5,103.5,023,NN,FM,12.50,,WASHINGTON,,,,
491,GB7GX,439.362500,-,9.000000,Tone,103.5,103.5,023,NN,FM,12.50,,PRESTONPANS ,,,,
492,GB7GY,439.687500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ST. PETER PORT,,,,
493,GB7HA,430.287500,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,HARPENDEN,,,,
494,GB7HB,439.625000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,TANDRAGEE,,,,
495,GB7HC,439.525000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HEREFORD,,,,
496,GB7HD,145.687500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,TAVISTOCK,,,,
497,GB7HF,439.500000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NEWTON ABBOT,,,,
498,GB7HH,439.750000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ROMFORD,,,,
499,GB7HI,439.562500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LISBURN,,,,
500,GB7HK,145.625000,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,HAWICK,,,,
501,GB7HM,439.637500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CAERGWRLE,,,,
502,GB7HN,430.875000,+,7.600000,Tone,82.5,82.5,023,NN,FM,12.50,,LEIGH,,,,
503,GB7HQ,145.662500,-,0.600000,Tone,71.9,71.9,023,NN,FM,12.50,,HUTHWAITE,,,,
504,GB7HQ,433.025000,+,1.600000,Tone,71.9,71.9,023,NN,FM,12.50,,HUTHWAITE,,,,
505,GB7HR,439.450000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HEATHROW,,,,
506,GB7HS,439.425000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HEPTONSTALL,,,,
507,GB7HT,439.737500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ASHINGTON,,,,
508,GB7HU,439.487500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SOUTH CAVE,,,,
509,GB7HX,439.575000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HUDDERSFIELD,,,,
510,GB7HY,439.575000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CHORLEY,,,,
511,GB7IC-B,439.450000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HERNE BAY,,,,
512,GB7IC-C,145.662500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,HERNE BAY,,,,
513,GB7IE,145.675000,-,0.600000,Tone,77.0,77.0,023,NN,FM,12.50,,PLYMOUTH,,,,
514,GB7II,439.450000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,INVERNESS,,,,
515,GB7IK,439.537500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ROCHESTER,,,,
516,GB7IL,145.662500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,INVERNESS,,,,
517,GB7IN,439.650000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,TANSLEY NR MATLOCK,,,,
518,GB7IS,439.537500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,WESTON-SUPER-MARE,,,,
519,GB7IT,439.512500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,WESTON-SUPER-MARE,,,,
520,GB7IV,145.775000,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,SOUTHAMPTON,,,,
521,GB7IX,430.937500,+,7.600000,Tone,110.9,110.9,023,NN,FM,12.50,,WESTCLIFF ON SEA,,,,
522,GB7JA,439.712500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MERE  WILTSHIRE,,,,
523,GB7JB,439.462500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,WINCANTON,,,,
524,GB7JD,439.412500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,JEDBURGH,,,,
525,GB7JF,439.637500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NORTHAMPTON,,,,
526,GB7JI,430.850000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,ST HELIER,,,,
527,GB7JM,430.887500,+,7.600000,Tone,71.9,71.9,023,NN,FM,12.50,,ALFORD,,,,
528,GB7JT,439.675000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LEIGHTON BUZZARD,,,,
529,GB7KB,145.650000,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,HEATHFIELD,,,,
530,GB7KD,439.687500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HAILSHAM,,,,
531,GB7KE,439.562500,-,9.000000,Tone,103.5,103.5,023,NN,FM,12.50,,CHATHAM,,,,
532,GB7KK,430.925000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,BALLYCASTLE,,,,
533,GB7KL,430.875000,+,7.600000,Tone,110.9,110.9,023,NN,FM,12.50,,KIRKBY LONSDALE,,,,
534,GB7KN,439.437500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,EDINBURGH,,,,
535,GB7KP,439.575000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,COMBER,,,,
536,GB7KR,430.300000,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,KIDDERMINSTER,,,,
537,GB7KS,430.250000,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,STROUD,,,,
538,GB7KT,439.500000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ANDOVER,,,,
539,GB7KU,439.525000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BOURNE,,,,
540,GB7KY,439.650000,-,9.000000,Tone,103.5,103.5,023,NN,FM,12.50,,KIRKCALDY,,,,
541,GB7LA,439.362500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LANCASTER,,,,
542,GB7LB,439.337500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ALEXANDRIA,,,,
543,GB7LC,438.387500,-,7.600000,Tone,71.9,71.9,023,NN,FM,12.50,,LINCOLN,,,,
544,GB7LD,439.437500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LEYLAND,,,,
545,GB7LE,439.662500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LEEDS,,,,
546,GB7LF,439.537500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LANCASTER,,,,
547,GB7LK,430.812500,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,LISKEARD,,,,
548,GB7LL,439.496875,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LLANGOLLEN,,,,
549,GB7LN,439.400000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LINCOLN,,,,
550,GB7LO,439.512500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BECKENHAM,,,,
551,GB7LP,439.400000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LIVERPOOL,,,,
552,GB7LR,439.475000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LEICESTER,,,,
553,GB7LS,439.400000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,GALASHIELS ,,,,
554,GB7LV,145.612500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,LIVINGSTON,,,,
555,GB7LZ,430.912500,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,WINKLEIGH,,,,
556,GB7MA,439.450000,-,9.000000,Tone,103.5,103.5,023,NN,FM,12.50,,MAYBOLE,,,,
557,GB7MB,439.700000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MORECAMBE,,,,
558,GB7MC,439.537500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ST AUSTELL,,,,
559,GB7MD,439.400000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BLANDFORD FORUM,,,,
560,GB7ME,439.725000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,RUGBY,,,,
561,GB7MF,439.675000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MAGHERAFELT,,,,
562,GB7MH,439.637500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,EAST GRINSTEAD,,,,
563,GB7MJ,439.637500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ROMSEY,,,,
564,GB7MK,439.600000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,IPSWICH,,,,
565,GB7MM,439.750000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NAIRN,,,,
566,GB7MN,439.412500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,STOCKPORT,,,,
567,GB7MP,439.750000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HEYSHAM,,,,
568,GB7MR,439.737500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BURY,,,,
569,GB7MS,145.775000,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,NEWCASTLE UPON TYNE,,,,
570,GB7MT,439.662500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SOUTHAMPTON,,,,
571,GB7NA-B,439.450000,-,9.000000,Tone,71.9,71.9,023,NN,FM,12.50,,BARNSLEY,,,,
572,GB7NA-C,145.675000,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,BARNSLEY,,,,
573,GB7NB,439.687500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NORWICH,,,,
574,GB7ND,439.412500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,GREAT ELLINGHAM,,,,
575,GB7NE,439.450000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ASHINGTON,,,,
576,GB7NF,439.487500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NEWHAVEN,,,,
577,GB7NH,439.625000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ALDERSHOT,,,,
578,GB7NI,430.987500,+,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,NORTHAMPTON,,,,
579,GB7NL,439.462500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,EXETER,,,,
580,GB7NM,145.737500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,ATTLEBOURGH,,,,
581,GB7NN,439.750000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,WORKSOP,,,,
582,GB7NQ,430.875000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,LEDBURY,,,,
583,GB7NR,439.437500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NOTTINGHAM,,,,
584,GB7NS,439.162500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CATERHAM,,,,
585,GB7NT,430.925000,+,7.600000,Tone,118.8,118.8,023,NN,FM,12.50,,NEWBURY,,,,
586,GB7NV,430.825000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,NOTTINGHAM,,,,
587,GB7NW,439.725000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SWINDON,,,,
588,GB7NX,438.387500,-,7.600000,Tone,77.0,77.0,023,NN,FM,12.50,,NEAR HOLSWORTHY ,,,,
589,GB7OK,145.712500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,BECKENHAM,,,,
590,GB7OR,439.462500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,KIRKWALL,,,,
591,GB7PA,439.525000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,PAISLEY,,,,
592,GB7PB,145.662500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,DURHAM,,,,
593,GB7PC,145.600000,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,MULLION,,,,
594,GB7PD,145.737500,-,0.600000,Tone,94.8,94.8,023,NN,FM,12.50,,MAENCLOCHOG,,,,
595,GB7PE,439.500000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,PETERBOROUGH,,,,
596,GB7PF,439.637500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,PRINCETOWN,,,,
597,GB7PH,439.462500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,HAILSHAM,,,,
598,GB7PI,439.762500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ROYSTON,,,,
599,GB7PM,439.437500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CHARTERHOUSE,,,,
600,GB7PN,439.425000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,PRESTATYN,,,,
601,GB7PO,439.737500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,PORTSMOUTH,,,,
602,GB7PS,145.687500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,PORTSMOUTH,,,,
603,GB7PT,439.712500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ROYSTON,,,,
604,GB7PX,439.775000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,ROYSTON,,,,
605,GB7PY,430.925000,+,7.600000,,67.0,67.0,023,NN,FM,12.50,,CAMBRIDGE,,,,
606,GB7RA,439.650000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,NESTON,,,,
607,GB7RB-C,145.675000,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,COWBRIDGE,,,,
608,GB7RC,430.262500,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,CHELTENHAM,,,,
609,GB7RD,439.687500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,YELVERTON,,,,
610,GB7RE,439.712500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,RETFORD,,,,
611,GB7RG,430.987500,+,7.600000,Tone,103.5,103.5,023,NN,FM,12.50,,STRANRAER,,,,
612,GB7RH,430.300000,+,9.000000,Tone,123.0,123.0,023,NN,FM,12.50,,HEATHFIELD,,,,
613,GB7RJ,439.537500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,CHIRK,,,,
614,GB7RK,439.437500,-,9.000000,Tone,110.9,110.9,023,NN,FM,12.50,,BELFAST,,,,
615,GB7RL,439.775000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LONGRIDGE,,,,
616,GB7RN,145.637500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,FAREHAM,,,,
617,GB7RO,430.262500,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,HASLINGDEN,,,,
618,GB7RR,439.612500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,KIMBERLEY,,,,
619,GB7RS,439.612500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,MILTON KEYNES,,,,
620,GB7RT,439.412500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SUNNINGDALE,,,,
621,GB7RU,430.250000,+,9.000000,Tone,123.0,123.0,023,NN,FM,12.50,,EASTBOURNE,,,,
622,GB7RV,439.625000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BLACKBURN,,,,
623,GB7RW,145.600000,-,0.600000,Tone,88.5,88.5,023,NN,FM,12.50,,WHITBY,,,,
624,GB7RX,145.775000,-,0.600000,Tone,103.5,103.5,023,NN,FM,12.50,,HASTINGS,,,,
625,GB7RY,0.000000,,0.000000,Tone,103.5,103.5,023,NN,FM,12.50,,RYE,,,,
626,GB7SA,430.300000,+,9.000000,,67.0,67.0,023,NN,FM,12.50,,PORT TALBOT,,,,
627,GB7SB,439.662500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BIRMINGHAM,,,,
628,GB7SC,439.600000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SHEFFIELD,,,,
629,GB7SD,439.412500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,WEYMOUTH,,,,
630,GB7SE,439.475000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,THURROCK,,,,
631,GB7SF-C,145.737500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,SHEFFIELD,,,,
632,GB7SG,145.762500,-,0.600000,,67.0,67.0,023,NN,FM,12.50,,LIVERPOOL,,,,
633,GB7SH,430.962500,+,7.600000,Tone,71.9,71.9,023,NN,FM,12.50,,SHEFFIELD,,,,
634,GB7SI,439.762500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LEEK,,,,
635,GB7SJ,433.175000,+,1.600000,Tone,103.5,103.5,023,NN,FM,12.50,,NORTHWICH,,,,
636,GB7SK,439.462500,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,LEICESTER,,,,
637,GB7SL,439.625000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,BASTON,,,,
638,GB7SM,439.587500,-,9.000000,Tone,103.5,103.5,023,NN,FM,12.50,,FIFE,,,,
639,GB7SN,439.675000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,SHEFFIELD,,,,
640,GB7SO,439.525000,-,9.000000,,67.0,67.0,023,NN,FM,12.50,,GOSPORT,,,,
